user_id,session_id,timestamp,step,item_recommendations,item_probs
0HO71RYU1Q8G,bffe1b3a3ab2e,1541554335,65,2771336 2567194 4662856 2673632 3884130 5437586 2034311 2383659 2296146 3165984 5002186 2318448 2685626 5198640 1962553 2902020 2808785 3799822 4105442 2644816 4586908 2757373 2484639 2356880 6988220,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0J7YHO88O122,8b55dcba25d11,1541556654,12,7024944,
0JIVVBXGDTY1,8c2107f909e92,1541558528,6,7327956 5202166 10502200 9245944 4775480 10840196 8881408 6228182 8431384 4403650 6676314 9332732 9108068 4850778 9292888 7865964 6430562 10419706 9108736 7833396 10280798 10180648 10991088 8897766 8843790,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0JO7LFZ5NPWP,8d1ee03e8382d,1541554397,3,7114736 9343000 10600230 7101352 3853058 10024490 2508850 10185790 5052004 2266820 7794970 3790392 3766088 3823768 5497362 3862098 10130524 9928620 6030666,0.28611418520598664 0.14305709260299332 0.0953713950686622 0.07152854630149666 0.05722283704119733 0.0476856975343311 0.04087345502942666 0.03576427315074833 0.0317904650228874 0.028611418520598664 0.026010380473271512 0.02384284876716555 0.022008783477383588 0.02043672751471333 0.019074279013732442 0.017882136575374165 0.016830246188587448 0.0158952325114437
0JXV9ZZCTBTJ,a6986f9ef70ba,1541556845,50,44387 1291248 44034 44453 44846 44370 44367 1281180 153232 43721 43612 43939 43392 43488 101040 44842 101034 44868 981075 43761 1828549 981093 981071 1993561 1122748,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0KCSZG7XTBVO,ad1f1ff30a3e2,1541559444,22,8805412 103452 3247218 1127559 891093 6163642 1049914 103484 1500391 103656 1532635 954519 10553986 1049928 3539818 1320590 1519063 1111345 6806398 1006145 5951518 346826 3106474 4999934 10086746,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0KH25BHRLQSU,962b75b0a31a8,1541554978,24,1962145 2383707 368321 218931 3372050 218941 477216 477211 942563 218981 477236 884271 246601 1153348 6637596 1087946 1690285 477231 1087944 1474283 325421 218946 477396 3163128 1063392,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0KJRR10QXPY3,1003c3dfc1fd0,1541550137,8,96851 94860 1329303 569491 3252806 116087 95566 126695 134870 559411 1138998 3147528 126946 118781 4042196 134869 5194848 348371 106735 3521154 5174164 3148674 3473944 321216 6954580,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0L0ZH13E07HD,17edccdb125f1,1541557027,5,5661648,
0LROSWSNB982,e6ac202876b8c,1541552292,3,8589 8586 8564 8613 8608 8563 57995 9764074 64376 395101 8525 56929 62644 929753 7734854 6159796 3166060 11033340 7833220 10390170 10196116 10470590 8799448 10732754 10772616,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0M19XI15L5US,98db277ed1d0f,1541553101,4,54850 54929 480326 5775366 105724 105418 5658438 324226 101808 1258099 7874272 54999 1824049 54871 1424779 109205 105475 2143830 1144630 2922413 147860 975925 4415336 5963874 54851,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0M52E2WH72YQ,a109e9aae39af,1541551418,138,6452448 109351 2924213 5493194 4342016 109339 1223390 104565 4304686 1319947 5708658 5874900 326731 97584 477986 4155306 5507706 5066908 478121 3477940 5790750 5688194 477996 1671277 1890829,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0MAQUFEBRUKR,5575acbcb809b,1541558248,168,1670405 47597 7085666 506906 3488708 98735 3757044 46294 896265 2143734 1284432 1770455 5961642 149079 5925334 46552 32783 6846814 48008 6544172 6918080 47194 1467829 10086246 10337484,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0MH9Q3D0DC7Z,ff5a85ba3fad6,1541557266,2,95011 103599 347071 103605 98265 321771 1888623 103670 103544 103558 347081 103480 2113096 818481 3152662 818311 103644 158721 347086 103598 103686 135683 1556883 2617476,0.26778841368732803 0.13389420684366402 0.08926280456244266 0.06694710342183201 0.053557682737465605 0.04463140228122133 0.03825548766961828 0.033473551710916004 0.02975426818748089 0.026778841368732802 0.02434440124430255 0.022315701140610666 0.02059910874517908 0.01912774383480914 0.017852560912488533 0.016736775855458002 0.015752259628666353 0.014877134093740444 0.014094127036175158 0.013389420684366401 0.012751829223206095 0.012172200622151274 0.011642974508144695
0MXUPA7JJA16,dae8fc09a0239,1541558462,41,1755997 7821452 2017877 2312474 8500752 2036485 7199882 2825878 3951094 9404572 7323476 6000922 9601210 7151818,0.31445218251769425 0.15722609125884712 0.10481739417256475 0.07861304562942356 0.06289043650353886 0.052408697086282374 0.04492174035967061 0.03930652281471178 0.034939131390854916 0.03144521825176943 0.028586562047063117 0.026204348543141187 0.024188629424438023
0NRB6IA1XL79,069231d2a3677,1541556812,51,44118 44902 92077 5213052 92329 489531 92084 840636 87922 1540795 87954 5651688 8136514 92327 43377 87891 92301 982329 489536 92342 87855 43948 87864 92160 3134934,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0O3OTHZ1Z68V,ff06d9a3a6675,1541556017,6,1042070 103475 106496 394496 494271 716761 1255814 1532985 924581 2282660 1556891 4775012 103453 494591 1574393 106516 1031924 4393408 449646 1725407 1725409 1405534 9327438 10090928 1882833,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
