user_id,session_id,timestamp,step,item_recommendations,item_probs
REIR2HAGM12A,cb670cd9cc8ee,1541552403,35,1167205 35152 42489 35157 4388568 3869542 101452 1390390 4380174 843996 42400 152946 42523 3409732 1370232 844266 35159 43061 35151 42783 101451 6175194 9063904 3135338 152135,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
WP1B8C9N8Y8N,997827061fecd,1541553869,2,3166292 8136514 92167 4529648 151041 44880 489531 87841 87953 87881 5651688 5213052 101057 1824539 44298 44515 664831 87855 43685 43948 87891 44575 4040640 43377 1540795,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
Y0F5AIL6TB09,1b13b78d52b00,1541553086,3,8796 8801 149586 7775148 1106276 111337 102154 971509 1291960 4553282 2438854 5521314 9648666 63302 9069822 1274184 8703154 9839 8762 1258232 357486 6066134 7335150 63900 1890975,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
8QDUE5NF70Y9,dc9e29bae2d89,1541556726,54,9987248 5046772 1400738 4501148 3226762 6961704 9970078 9953960 9973626 10597386 9974064 3810390 7188812 8995258 4429410 10639274 1019145 4854132 4112512 2702764 4690990 10620286 8605890 10196090 6626910,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
MJVGEOLO5BQI,3b597755d17a9,1541554801,3,1829765 2591228 1001685 1933469 1668615 1823121 2168530 2305838 7320010 2898856 1483031 1813493 6276144 4918164 1817011 2048489 7365482 1391336 1883763 1831529 3500566 1500005 1668663 1653331 1594321,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
Q9SUTGVX9TL7,e68081333f19a,1541550070,77,2124838 2049803 2313160 5864474 8371118 2351980 511676 5018280 2578276 7219768 3873584 2197228 8288844 2367266 1962553 2892286 5198640 2318448 6933248 2674714 2039603 2382352 1496045 2362306 4020196,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
W0UUD172K870,1d8703b32117d,1541548943,7,103428 347376 103388 103400 3143879 2354822 3991160 2256952 9244350 9258602 6917722 7837290 9035730,0.32224689320049754 0.16112344660024877 0.10741563106683251 0.08056172330012439 0.06444937864009952 0.053707815533416255 0.046035270457213937 0.04028086165006219 0.035805210355610836 0.03222468932004976 0.029295172109136142 0.026853907766708127
WLF1II3X26YA,331252d3ac6d9,1541556051,44,6777312 6682264 7330726 4287620 7096028 3373585 3243424 8951146 9558930 7159000 6735670 9065592 6430344 9808826 7259750 8440564 8118976 9624910 5013254 10848970 8752496,0.2779522965244017 0.13897614826220084 0.09265076550813389 0.06948807413110042 0.055590459304880345 0.046325382754066946 0.039707470932057384 0.03474403706555021 0.0308835885027113 0.027795229652440172 0.025268390593127427 0.023162691377033473 0.02138094588649244 0.019853735466028692 0.01853015310162678 0.017372018532775105 0.01635013508967069 0.01544179425135565 0.014629068238126404 0.013897614826220086
YC0N17HWZ1DS,1175d2999667e,1541557983,43,4995818 938870 40883 40920 6063152 15114 14087 2629113 2554490 40893 15113 2319352 4746438 110570 1711489 3135892 2567676 2019763 2893223 3441290 3148763 3135906 40923 3447730 473811,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
YZZKPHXVDKH3,63c33a9ef51a5,1541553457,16,1251156 2646632 3391930 51611 1216554 902319 10741540 730826 1684291 6503 1648567 15422 2220710 1268657 3385326 6727764 109507 160558 3055758 231061 52078 231026 223671 2023321 9510830,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
5A9RZFKX0EYE,c87be0b8da5ed,1541560445,23,2681356 4141518 2673063 4083072 2863790 2043211 2510746 3057436 2680776 2605243 10868320 3248232 4292568 9429686 2829411 6193760,0.30136557845783046 0.15068278922891523 0.10045519281927681 0.07534139461445762 0.06027311569156609 0.050227596409638406 0.043052225493975776 0.03767069730722881 0.033485064273092266 0.030136557845783046 0.027396870768893678 0.025113798204819203 0.023181967573679265 0.021526112746987888 0.020091038563855364
6IYNGDYVF78B,9e1d558707d23,1541552986,5,102975 2128794 4745148 1998867 2789319 350036 4626750 3135802 3376572 5050054 107840 102991 5050464 8934722 4130420 206481 2181840 102971 6273526 3485624 350046 195146 3503504 2829931 2015681,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
A9RPXUNQXYDV,67d9fae605617,1541552827,5,43913 44239 43632 43872 44670 43391 1472607 44858 43569 2558832 43813 3176698 3388426 2859948 347601 1945961 1997783 2646033 2898746 2315646 2315686 4946592 1961117 2859974,0.26778841368732803 0.13389420684366402 0.08926280456244266 0.06694710342183201 0.053557682737465605 0.04463140228122133 0.03825548766961828 0.033473551710916004 0.02975426818748089 0.026778841368732802 0.02434440124430255 0.022315701140610666 0.02059910874517908 0.01912774383480914 0.017852560912488533 0.016736775855458002 0.015752259628666353 0.014877134093740444 0.014094127036175158 0.013389420684366401 0.012751829223206095 0.012172200622151274 0.011642974508144695
U3CSVU7Q35I8,28001e333fa13,1541549750,51,1041064 66672 57612 10372630 55727 65557 68533 69154 427676 77162 241851 364661 379011 4376696 317486 69152 73611 315186 240701 427271 62490 141126 61914 141128 366956,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
XRVECK7K7F1C,95ca6d0bf18aa,1541557450,15,552286 2194230 1177554 1097076 1037516 818581 3995142 2403128 1646861 1045104 1052842 1045108 2403122 8747100 693591 5413716 1451247 6919130 552326 552306 559091 10268300 235951 559036 1052960,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
0156R9I3NAAJ,68b1b0c6b06ac,1541552032,228,2510175 1857111 2030665 2312210 2776714 2800170 2360114 2792284 963625 2096832 6780134 3243164 2814194 2023605 4725524 7762746 8121154 1253397 1717781 5434300 11034402 8760298 6030954 5108370 6511880,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
332XW1LVU2H0,af07fe88af6a3,1541558298,31,1668651 1204400 4203978 2053822 326801 522046 913839 1050890 1104194 1184398 1184406 1334288 5144130 1555549 1353078 109312 1406180 913005 2026489 125288 2095676 4638392 5093438 9655112 2038527,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
ASR19A2D9W8Q,1867da2c8dfa7,1541550449,16,2811500 963647 2510175 962883 981519 4404936 2036889 1884079 1860223 4076412 1244791 962967 8952688 4725524 2036905 2096832 2021545 3801122 1046506 2800170 4650286 3936324 3920316 4081182 5055512,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
LX1VH926KA0G,55900a788c523,1541559116,120,8561 8564 102080 8577 8586 8576 8589 55677 6159796 129571 8621 77124 8613 32727 8588 796756 1217148 2793224 1167514 2386475 441851 567281 488501 8618 8593,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
TWRIUIWX7ZR5,83dca9a2f1106,1541556555,8,44034 44476 43654 399146 4779776 8405334 9963914 10385624 43358 44884 44846 10377768 44208 9437478 5428206 10841208 8211670 4341566 8997090 10744662 8134050 10394860 7985586 8175402 10061284,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
VB8VG7RQQGPY,9c9157d625b1b,1541552819,18,71073 153604 68129 74961 64417 68130 59154 73508 1560015 358446 60543 72563 66590 64187 64265 358921 77085 399906 353496 1254813 74398 78774 1542911 69628 57367,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
2BY93P97DDAR,90fd90d7ff107,1541558398,42,324586 1950505 152122 1324838 1332112 1815309 4904314 5192032 6272982 325376 157502 945211 188006 187186 2007855 2269856 137190 324566 325221 1756149 324786 3132785 157410 324716 831926,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
2OK225UF9PMQ,fd7a1f16b39cb,1541550154,8,2616850 355726 369641 3153112 76749 69139 5953462 6225476 79718 55814 12775 5660996 69134 364806 2859092 76897 4863948 358071 1586499 2108818 69120 75237 77256 69125 5840762,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
6MDXJJXACK6P,02fdb5fcfae20,1541554037,40,63895 66842 982947 66819 357256 153680 8007 135419 70076 64290 101467 66369 7992 63775 8024 8019 66844 101474 77987 8004 8044 66830 4635220 3818482 79862,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
7YC225LPMQNE,f21a8133bf196,1541550261,3,171567 324716 325376 831146 1324838 1815309 4904314 324566 1354580 6272982 157501 1502269 157967 1332112 187186 157410 363371 157502 325221 324761 324791 325341 325231 157505,0.26778841368732803 0.13389420684366402 0.08926280456244266 0.06694710342183201 0.053557682737465605 0.04463140228122133 0.03825548766961828 0.033473551710916004 0.02975426818748089 0.026778841368732802 0.02434440124430255 0.022315701140610666 0.02059910874517908 0.01912774383480914 0.017852560912488533 0.016736775855458002 0.015752259628666353 0.014877134093740444 0.014094127036175158 0.013389420684366401 0.012751829223206095 0.012172200622151274 0.011642974508144695
825J9FX05N1Q,e6b80dceef739,1541553399,23,3143733 3132670 1532571 4775550 5974318 5827212 3509932 1031940 103481 1953945 103562 716756 1947857 2418258 927471 1277092 106152 818576 346861 103623 4774542 8165232 3368991 7213390 103664,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
8HRV3222N5T3,58c29d1c0eba9,1541549846,2,1859773 503361 554561 2159352 1540073 4133050 4384792 1266491 2780354 1704073 2789828 3790056 7144824 745041 2813719 477936 2053818 1962307 5946216 1473745 1883005 4599010 586876 9363014 478656,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
DYG5JWUHLJ2E,d0b711b769ff0,1541556909,7,54935 2672618 888237 10748610 2941486 1906431 10227284 10247130 10171498 9700736 10211136 10191684 10549426,0.32224689320049754 0.16112344660024877 0.10741563106683251 0.08056172330012439 0.06444937864009952 0.053707815533416255 0.046035270457213937 0.04028086165006219 0.035805210355610836 0.03222468932004976 0.029295172109136142 0.026853907766708127
FN78KJTSKTTK,81ff978251b01,1541555482,229,42620 9916296 995577 42334 34345 7180454 4277496 110269 2880592 42446 2382566 3998496 489016 8940514 1772803 2420132 995609 2440622 3241894 995549 4123554 2420140 995521 2386688 4427906,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
GZVU6P65750U,7251f6cf026cb,1541552200,38,1763083 2736482 2824388 2685206 5908030 9626982 9687756 8465638 913879 5146060 6779308 6640660 3751040 1771365 8707094 4760162 2084884 4093448 8416822 611526 1169513 3982746 2020361 1887809 4417828,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
KMIRHX7FTMVB,673b827a168c7,1541556138,3,7254554 1009625 1009581 3196892 1425089 596161 1009573 1009615 1584763 346891 1585659 11049218 2597678 7201404 1826031 1009595 1472805 1585657 3369052 948165 508086 1584791 4877026 1585729 1584951,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
S33GW2JR7TX8,e55a657399eae,1541555904,2,63363 57725 74695 4462576 79192 445701 10244062 68161 64719 375981 5078002 3979654 7180810 73799 1953479 1109380 2730038 5178764,0.2907354934740865 0.14536774673704325 0.09691183115802884 0.07268387336852163 0.05814709869481731 0.04845591557901442 0.041533641924869504 0.03634193668426081 0.03230394371934295 0.029073549347408655 0.02643049940673514 0.02422795778950721 0.022364268728775887 0.020766820962434752 0.019382366231605767 0.018170968342130406 0.017102087851416856
W6LZ972919O6,e788fa50ad623,1541552712,21,1018669 2039313 1984223 103251 2013035 1978597 981501 1456477 1735871 3152390 7921618 5969264 4570514 2064248 1860401 1985999 2364060 2615397 7013372 9721376 3873416 6797874 2033173 5207048 1955787,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
Y88AHQESYRS8,c9ccb6de3a891,1541557800,2,4495888 5178918 4076046 1102252 6093612 1002151 1171951 3812312 2887961 4085174 2021727 7734904 8151258 4886192 1002163 3914916 2216558 2887958 2703206 1829045 2177894 3135066 4105462 6715000 4001706,0.26483344171861206 0.13241672085930603 0.08827781390620401 0.06620836042965302 0.05296668834372241 0.044138906953102006 0.03783334881694458 0.03310418021482651 0.02942593796873467 0.026483344171861205 0.024075767428964733 0.022069453476551003 0.020371803209124004 0.01891667440847229 0.017655562781240804 0.016552090107413254 0.015578437748153649 0.014712968984367336 0.013938602195716424 0.013241672085930602 0.012611116272314859 0.012037883714482367 0.01151449746602661 0.011034726738275501
